Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7107615,2018-05-09 00:10:49,2018-05-03 18:36:31,149696708,30238735016,149696708,202,12089,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107615.sralite.1,SRX4035852,EN247,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,ERS1404677,SAMEA4505498,simple,9615,Canis lupus familiaris,SAMEA4505498,,,,,,,no,,,,,NHGRI,SRA699439,,public,70CC7E9CF95A4053246B8B8DAF5B7A03,52B5A3C20F19E72A1B0D1A57A8CB4743
SRR7107616,2018-05-09 00:10:49,2018-05-03 19:12:58,174036562,35155385524,174036562,202,14034,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107616.sralite.1,SRX4035853,EN262,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,ERS1404678,SAMEA4505499,simple,9615,Canis lupus familiaris,SAMEA4505499,,,,,,,no,,,,,NHGRI,SRA699439,,public,F941FB55ADB86D5BC13184E72CE844B1,E0E54F21D191E531BED69072470A174C
SRR7107617,2018-05-09 00:10:49,2018-05-03 18:36:18,164565443,33242219486,164565443,202,13233,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107617.sralite.1,SRX4035854,EN263,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,ERS1404679,SAMEA4505500,simple,9615,Canis lupus familiaris,SAMEA4505500,,,,,,,no,,,,,NHGRI,SRA699439,,public,9B147BA3590C048EE09B82A295FDDC68,009FECF91C3E811F1741DF88CD396F1B
SRR7107618,2018-05-09 00:10:49,2018-05-03 19:25:29,214196815,43267756630,214196815,202,17529,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107618.sralite.1,SRX4035855,EN264,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,ERS1404680,SAMEA4505501,simple,9615,Canis lupus familiaris,SAMEA4505501,,,,,,,no,,,,,NHGRI,SRA699439,,public,10068C7F5F458EBA66C67C34DB8AE66A,25102DA172BD1EC21723759FCEE74D82
SRR7107619,2018-05-18 00:09:25,2018-05-11 23:16:47,327540859,66163253518,327540859,202,24548,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107619.sralite.1,SRX4035856,SG006,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406064,SAMEA4506885,simple,9615,Canis lupus familiaris,SAMEA4506885,,,,,,,no,,,,,NHGRI,SRA699439,,public,0B052AB9474EDC71A00173021461EF03,A2A0F69BCDD49400202DCD6EAE4BC42F
SRR7107620,2018-05-17 00:10:07,2018-05-11 03:43:12,157691168,31853615936,157691168,202,13604,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107620.sralite.1,SRX4035857,WH083,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406065,SAMEA4506886,simple,9615,Canis lupus familiaris,SAMEA4506886,,,,,,,no,,,,,NHGRI,SRA699439,,public,B98835E9D27CAA6B74D2FA55F43164C4,0A90110ACF18FED7E134735637D8D248
SRR7107621,2018-05-09 00:10:50,2018-05-03 18:56:52,198752580,40148021160,198752580,202,14697,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107621.sralite.1,SRX4035858,BB011,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406066,SAMEA4506887,simple,9615,Canis lupus familiaris,SAMEA4506887,,,,,,,no,,,,,NHGRI,SRA699439,,public,F4790DC4302DD91F42EC41245BE301B3,C6242B4CF0F821C0E786CE05402A6315
SRR7107622,2018-05-17 00:10:07,2018-05-11 04:00:09,229967768,46453489136,229967768,202,17707,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107622.sralite.1,SRX4035859,SG008,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406067,SAMEA4506888,simple,9615,Canis lupus familiaris,SAMEA4506888,,,,,,,no,,,,,NHGRI,SRA699439,,public,6915A84947EEA70C4F0740DF9E36D5AE,4F5C38AF8689F420F773DCA92FB68702
SRR7107623,2018-05-09 00:10:50,2018-05-03 19:02:35,197391277,39873037954,197391277,202,16183,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107623.sralite.1,SRX4035860,EU035,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406068,SAMEA4506889,simple,9615,Canis lupus familiaris,SAMEA4506889,,,,,,,no,,,,,NHGRI,SRA699439,,public,FE6ADFE8D62961BE03F7AF0EF439E924,247A5B72C9208448C94A33CA15A166DF
SRR7107624,2018-05-09 00:10:50,2018-05-03 20:03:00,222051467,44854396334,222051467,202,16940,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107624.sralite.1,SRX4035861,EL565,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406069,SAMEA4506890,simple,9615,Canis lupus familiaris,SAMEA4506890,,,,,,,no,,,,,NHGRI,SRA699439,,public,5BCA20F10DE95501FCEB371D106BFCCE,73D3F5A3B7A3BFC126CDF33165005A39
SRR7107625,2018-05-10 00:06:32,2018-05-04 22:43:29,236992756,47055896052,236992756,198,21072,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107625.sralite.1,SRX4035862,PL116,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406070,SAMEA4506891,simple,9615,Canis lupus familiaris,SAMEA4506891,,,,,,,no,,,,,NHGRI,SRA699439,,public,D68B635329A7AB86A119AE50CF3E1743,D06C371E0B09A1737FC274077223BD8D
SRR7107626,2018-05-17 00:10:07,2018-05-11 03:32:34,235580956,59366400912,235580956,252,20294,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107626.sralite.1,SRX4035863,ZS14_2,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406071,SAMEA4506892,simple,9615,Canis lupus familiaris,SAMEA4506892,,,,,,,no,,,,,NHGRI,SRA699439,,public,597C3BC499A4B35B4A6F1B11A7B1FB0A,ADE7BA997B1C6FBEA674AF326EF9E8CB
SRR7107627,2018-05-09 00:10:50,2018-05-03 20:37:21,258344434,64575451836,258344434,249,21544,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107627.sralite.1,SRX4035864,MI016,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406072,SAMEA4506893,simple,9615,Canis lupus familiaris,SAMEA4506893,,,,,,,no,,,,,NHGRI,SRA699439,,public,BF0E8AE09E277D5B6007E5C7124C8046,1062D50ED5E07C1E6CDA45B83F014767
SRR7107628,2018-05-17 00:10:07,2018-05-11 03:17:58,139058624,34571352775,139058624,248,11769,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107628.sralite.1,SRX4035865,HW1706,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406073,SAMEA4506894,simple,9615,Canis lupus familiaris,SAMEA4506894,,,,,,,no,,,,,NHGRI,SRA699439,,public,155E862EF0241B43A87D580B076A9115,8B1B3C30F082BEECAF3CE926ABCE999B
SRR7107629,2018-05-17 00:10:07,2018-05-11 04:52:07,237564008,71475159566,237564008,300,33279,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107629.sralite.1,SRX4035866,DS043,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406074,SAMEA4506895,simple,9615,Canis lupus familiaris,SAMEA4506895,,,,,,,no,,,,,NHGRI,SRA699439,,public,BCB1FC892130FD81C7A528A46CE08FD0,871261C836BF6D75C08B7EF3F7397D3A
SRR7107630,2018-05-14 00:07:23,2018-05-07 16:48:25,198969588,59860558915,198969588,300,26696,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107630.sralite.1,SRX4035867,TA001,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406075,SAMEA4506896,simple,9615,Canis lupus familiaris,SAMEA4506896,,,,,,,no,,,,,NHGRI,SRA699439,,public,15A3427AE2CB6612ECAE18806613FEA9,28DC119C404861FD5E763E5325DAA697
SRR7107631,2018-05-14 00:07:23,2018-05-07 23:20:12,307684604,92567953057,307684604,300,43824,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107631.sralite.1,SRX4035868,BT007,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406076,SAMEA4506897,simple,9615,Canis lupus familiaris,SAMEA4506897,,,,,,,no,,,,,NHGRI,SRA699439,,public,54ED0329C867B3AC432162D7773660EF,9256D1898AB1B2ACAFD4237854B75A22
SRR7107632,2018-05-17 00:10:07,2018-05-11 04:57:16,222108500,66820640769,222108500,300,31631,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107632.sralite.1,SRX4035869,CP003,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406079,SAMEA4506900,simple,9615,Canis lupus familiaris,SAMEA4506900,,,,,,,no,,,,,NHGRI,SRA699439,,public,E37C71773C2F318DBC46B44E3B704617,0862E66F735D4398174E6CEB086E487B
SRR7107633,2018-05-14 00:07:23,2018-05-07 09:13:51,175254860,52730602727,175254860,300,24669,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107633.sralite.1,SRX4035870,WW174,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406080,SAMEA4506901,simple,9615,Canis lupus familiaris,SAMEA4506901,,,,,,,no,,,,,NHGRI,SRA699439,,public,888BF37A17F3A206690057896E4B1048,D865D1319405E821BA7EB02E53EE90F3
SRR7107634,2018-05-14 00:07:23,2018-05-07 10:33:57,192335020,57866483425,192335020,300,27221,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107634.sralite.1,SRX4035871,WE006,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1406081,SAMEA4506902,simple,9615,Canis lupus familiaris,SAMEA4506902,,,,,,,no,,,,,NHGRI,SRA699439,,public,BABE7073D25C5259A2C9700994B3E65E,AFFA20E69B4C8E0603DD259AB0B29EDF
SRR7107635,2018-05-14 00:07:23,2018-05-07 09:19:17,195751592,58898274049,195751592,300,28038,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107635.sralite.1,SRX4035872,BH003,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1408667,SAMEA4509488,simple,9615,Canis lupus familiaris,SAMEA4509488,,,,,,,no,,,,,NHGRI,SRA699439,,public,0B580F4508F1EA26E3635CA37670A191,4DA104657089A70DDBA86232A1B077BA
SRR7107636,2018-05-14 00:07:23,2018-05-07 09:04:10,154945762,46621024943,154945762,300,20238,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107636.sralite.1,SRX4035873,WW362,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1408668,SAMEA4509489,simple,9615,Canis lupus familiaris,SAMEA4509489,,,,,,,no,,,,,NHGRI,SRA699439,,public,B4BB237322F8081FF948406408102C9D,F7D6B56D7838D110A3E41C655F656755
SRR7107637,2018-05-10 00:06:32,2018-05-03 20:58:45,170588649,51337561953,170588649,300,24999,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107637.sralite.1,SRX4035874,LR1030,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1408669,SAMEA4509490,simple,9615,Canis lupus familiaris,SAMEA4509490,,,,,,,no,,,,,NHGRI,SRA699439,,public,5FCFBA030EC1FC5D7BCF7C72FEE1D49B,010F048A0A51A54BB336D2F74BEAC075
SRR7107638,2018-05-09 00:10:50,2018-05-03 18:10:21,94546166,19098325532,94546166,202,7933,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107638.sralite.1,SRX4035875,DO159,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1408670,SAMEA4509491,simple,9615,Canis lupus familiaris,SAMEA4509491,,,,,,,no,,,,,NHGRI,SRA699439,,public,EEF0DCB6B922C55913CC73AE6A765DBB,66C817997CF9F628999ED21BC6DB8E69
SRR7107639,2018-05-09 00:10:50,2018-05-03 18:21:27,111205180,22463446360,111205180,202,9429,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107639.sralite.1,SRX4035876,DO263,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP144493,PRJNA448733,,448733,ERS1408671,SAMEA4509492,simple,9615,Canis lupus familiaris,SAMEA4509492,,,,,,,no,,,,,NHGRI,SRA699439,,public,32FC5552E1D11583BA985E14F24B2F50,3D1A3F31F73E9FAD7CB6DD86E8E0D97F
SRR7107640,2018-05-17 00:10:07,2018-05-11 03:51:49,169745656,51082042052,169745656,300,19801,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107640.sralite.1,SRX4035877,DS051,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP144493,PRJNA448733,,448733,ERS1535184,SAMEA72802168,simple,9615,Canis lupus familiaris,SAMEA72802168,,,,,,,no,,,,,NHGRI,SRA699439,,public,9CF7CC578718D9074D0391D4EA975807,0B81276D2A5152CCF0BF7501BD7A1A44
SRR7107642,2018-05-10 00:06:32,2018-05-04 06:00:08,1078402433,141983104319,1078402433,131,72861,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1211/SRR007/107/SRR7107642/SRR7107642.lite.1,SRX4035879,Beagle Reads,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS366127,SAMN01737209,simple,9615,Canis lupus familiaris,Beagle Reads,,,,,,,no,,,,,NHGRI,SRA699439,,public,9BB670854CD6D03A2B577AE9620D426C,F206598B8D3B2CF37394C14AB7165674
SRR7107643,2018-05-17 00:10:07,2018-05-11 05:48:27,301452311,55830183756,301452311,185,22629,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107643.sralite.1,SRX4035880,LUND1558,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS386919,SAMN01893932,simple,9615,Canis lupus familiaris,LUND1558,,,,,,,no,,,,,NHGRI,SRA699439,,public,7A7AAA89396F24BE69B753CF687352D5,68B9EA5C2FF3D0AA5C4655D2184F8161
SRR7107644,2018-05-09 00:10:50,2018-05-03 18:28:24,127457731,25746461662,127457731,202,9574,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107644.sralite.1,SRX4035881,BC272,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS388582,SAMN01908107,simple,9615,Canis lupus familiaris,BC272,,,,,,,no,,,,,NHGRI,SRA699439,,public,90ED14785563C0AA5481DC3AB2290CB3,DC77551BAC56414604FFFFE796DF8CE7
SRR7107645,2018-05-09 00:10:50,2018-05-03 18:50:21,160262851,35380728798,160262851,220,15150,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107645.sralite.1,SRX4035882,GW1,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402038,SAMN01974486,simple,9615,Canis lupus familiaris,GW1,,,,,,,no,,,,,NHGRI,SRA699439,,public,6A6E5EEAC132C3848C59A3BB97D92760,1BE829DDAF3AAA96F4CD6CABDC0EB58E
SRR7107641,2018-05-17 00:10:07,2018-05-11 04:00:49,167190049,50312722358,167190049,300,19518,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107641.sralite.1,SRX4035878,DS053,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP144493,PRJNA448733,,448733,ERS1535185,SAMEA72802918,simple,9615,Canis lupus familiaris,SAMEA72802918,,,,,,,no,,,,,NHGRI,SRA699439,,public,A6E9CCCA1D0A08104EF825D53FB72B18,909CF2BEE0FD025E24528505AFE7F9CA
SRR7107648,2018-05-09 00:10:50,2018-05-03 19:15:02,253714517,27066043788,253714517,106,13401,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107648.sralite.1,SRX4035885,GW4,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS401789,SAMN01974489,simple,9615,Canis lupus familiaris,GW4,,,,,,,no,,,,,NHGRI,SRA699439,,public,3A44E1A87F1F0BDAAFE262AC67331A58,B29190C0EC902AB0E8383CB7A936DF7B
SRR7107646,2018-05-09 00:10:50,2018-05-03 18:17:04,113846752,26962455354,113846752,236,11015,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107646.sralite.1,SRX4035883,GW2,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402061,SAMN01974487,simple,9615,Canis lupus familiaris,GW2,,,,,,,no,,,,,NHGRI,SRA699439,,public,8CB2BD04B190E804C51066C327492A08,F44A8A267B2C417ACA51661823B3F707
SRR7107647,2018-05-09 00:10:50,2018-05-03 18:55:29,210917731,42605381662,210917731,202,17412,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107647.sralite.1,SRX4035884,GW3,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402066,SAMN01974488,simple,9615,Canis lupus familiaris,GW3,,,,,,,no,,,,,NHGRI,SRA699439,,public,F067C5DDEA6C037C75EB21074CA51D93,C30CBFB80978B6674F8B67EE8A2FEC87
SRR7107649,2018-05-09 00:10:50,2018-05-03 20:20:57,345485223,69788015046,345485223,202,11728,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107649.sralite.1,SRX4035886,dogCI1,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402070,SAMN01974490,simple,9615,Canis lupus familiaris,dogCI1,,,,,,,no,,,,,NHGRI,SRA699439,,public,9A15FBCF7BC78DBDD17D4DACFF86FA64,850971BA46EE5110B1EAEC7C7A890D92
SRR7107650,2018-05-09 00:10:50,2018-05-03 19:10:10,164882453,56389798926,164882453,342,21574,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107650.sralite.1,SRX4035887,dogCI2,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402075,SAMN01974491,simple,9615,Canis lupus familiaris,dogCI2,,,,,,,no,,,,,NHGRI,SRA699439,,public,27F740AD8AB9A01EDA144C6105695CC7,5C1287249DAA28E18617030DAB984CEC
SRR7107651,2018-05-09 00:10:50,2018-05-03 18:55:30,126007937,30493920754,126007937,242,12069,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107651.sralite.1,SRX4035888,dogCI3,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402076,SAMN01974492,simple,9615,Canis lupus familiaris,dogCI3,,,,,,,no,,,,,NHGRI,SRA699439,,public,58D3549EC27C26CC307CD032F45DF7EE,D8610519B4559E78DF715C57F7FB430D
SRR7107652,2018-05-17 00:10:07,2018-05-11 07:43:37,191465599,38676050998,191465599,202,15913,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107652.sralite.1,SRX4035889,dogTM,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402077,SAMN01974493,simple,9615,Canis lupus familiaris,dogTM,,,,,,,no,,,,,NHGRI,SRA699439,,public,279DE607E5446B03BD99A5A7EC6884E1,A513CA99EDBC381E55F11AA169FC83FA
SRR7107653,2018-05-14 00:07:23,2018-05-07 15:32:50,248119474,29429102056,248119474,118,13194,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107653.sralite.1,SRX4035890,dogGS,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402078,SAMN01974494,simple,9615,Canis lupus familiaris,dogGS,,,,,,,no,,,,,NHGRI,SRA699439,,public,3718521E55C029EA06C1A1318DE4EFC8,C32F5D9D202834B7B2BB6FBD19743D4B
SRR7107654,2018-05-09 00:10:50,2018-05-03 18:57:42,189287813,28269721362,189287813,149,13940,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107654.sralite.1,SRX4035891,dogBM,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina Genome Analyzer IIx,SRP144493,PRJNA448733,,448733,SRS402079,SAMN01974495,simple,9615,Canis lupus familiaris,dogBM,,,,,,,no,,,,,NHGRI,SRA699439,,public,10E23503661247DC3D555BC73C91A259,38312E9658B35EDD9A192DE09F3AE491
SRR7107655,2018-05-10 00:06:32,2018-05-04 00:40:32,326897614,58841570520,326897614,180,23012,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107655.sralite.1,SRX4035892,WGS-406434N,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS429256,SAMN02144216,simple,9615,Canis lupus familiaris,406434N,,,,,,,no,,,,,NHGRI,SRA699439,,public,04C8720644B44F494629637449516C9A,86BAA0501F6928BA5D8F6C69FA6082FB
SRR7107658,2018-05-09 00:10:50,2018-05-03 18:18:40,96112416,19414708032,96112416,202,8033,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107658.sralite.1,SRX4035895,1735,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520039,SAMN02485564,simple,9615,Canis lupus familiaris,1735,,,,,,,no,,,,,NHGRI,SRA699439,,public,F003B828A6D4554B4A15558C43E91E3F,50717E45CB93D8FF037A4ABC3A50A9F3
SRR7107659,2018-05-17 00:10:07,2018-05-11 04:23:25,119184293,24075227186,119184293,202,9881,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107659.sralite.1,SRX4035896,2972,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520040,SAMN02485565,simple,9615,Canis lupus familiaris,2972,,,,,,,no,,,,,NHGRI,SRA699439,,public,B239945104F467725A6677F88B29230B,3F0D01BAD7800378A2D7CC0B71BAC97B
