Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR7107697,2018-05-09 00:10:50,2018-05-03 19:30:10,201954186,37259034432,201954186,184,16377,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107697.sralite.1,SRX4035934,PG84,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520078,SAMN02485603,simple,9615,Canis lupus familiaris,PG84,,,,,,,no,,,,,NHGRI,SRA699439,,public,B5E2642F5E0315D85D8DE3D6E05B62CD,6FFF622446382333D2C59EC887AB6ED2
SRR7107698,2018-05-09 00:10:50,2018-05-03 19:34:47,216240961,43680674122,216240961,202,16602,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107698.sralite.1,SRX4035935,PT61,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520079,SAMN02485604,simple,9615,Canis lupus familiaris,PT61,,,,,,,no,,,,,NHGRI,SRA699439,,public,D41644870A45190F56EA4705612D7ADB,5D2C4D87ECC6685178AA2C4066B93A69
SRR7107699,2018-05-09 00:10:50,2018-05-03 19:25:37,195460957,36972698589,195460957,189,14656,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107699.sralite.1,SRX4035936,PT71,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520080,SAMN02485605,simple,9615,Canis lupus familiaris,PT71,,,,,,,no,,,,,NHGRI,SRA699439,,public,695CDDC30117A005D4F7440D6E79F3AD,8E9FAC850841D95F2A3EC7953C2E98F9
SRR7107700,2018-05-09 00:10:50,2018-05-03 19:01:35,160274565,32375462130,160274565,202,13659,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107700.sralite.1,SRX4035937,QA27,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520081,SAMN02485606,simple,9615,Canis lupus familiaris,QA27,,,,,,,no,,,,,NHGRI,SRA699439,,public,6045A952AE12ECDDDD5EE847A3D51E82,3D4CAF2B4D651B87264E8079F1E56896
SRR7107701,2018-05-09 00:10:50,2018-05-03 18:10:32,80059694,16172058188,80059694,202,7342,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107701.sralite.1,SRX4035938,QA5,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520082,SAMN02485607,simple,9615,Canis lupus familiaris,QA5,,,,,,,no,,,,,NHGRI,SRA699439,,public,9870DD240992ABCAA8721683A7FE5625,C3022393F0BFE369B57586A3C7698D0B
SRR7107702,2018-05-09 00:10:50,2018-05-03 19:20:15,210270214,39206649469,210270214,186,18271,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107702.sralite.1,SRX4035939,TW04,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520083,SAMN02485608,simple,9615,Canis lupus familiaris,TW04,,,,,,,no,,,,,NHGRI,SRA699439,,public,D72AC1B9130640B52F915CAB4FCC1E39,BFC13D6152BC96C6D3EAB31594F5E8D1
SRR7107703,2018-05-09 00:10:50,2018-05-03 18:41:52,124906973,25231208546,124906973,202,10032,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107703.sralite.1,SRX4035940,VN21,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520084,SAMN02485609,simple,9615,Canis lupus familiaris,VN21,,,,,,,no,,,,,NHGRI,SRA699439,,public,E1CEC13CD22A7EA09FB5240C08B4E59E,7717257EFBB8BAC0437B830387EA4DC3
SRR7107704,2018-05-09 00:10:50,2018-05-03 18:22:16,112985292,19546455516,112985292,173,8142,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107704.sralite.1,SRX4035941,VN37,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520085,SAMN02485610,simple,9615,Canis lupus familiaris,VN37,,,,,,,no,,,,,NHGRI,SRA699439,,public,A47425A198B77BAAC41BE5F0C9AF2294,7AA53A30AAE7CADE27B767834C6540B2
SRR7107709,2018-05-09 00:10:51,2018-05-03 18:51:25,89915391,18162908982,89915391,202,7907,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107709.sralite.1,SRX4035946,Lcu2_CTTGTA,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS523207,SAMN02487034,simple,68736,Lycalopex culpaeus,Lcu2_Pastora,,,,,,,no,,,,,NHGRI,SRA699439,,public,FE800671BED56B3FD3443DFA43160858,4707617A2CCA4C70BAE9727C9BDFC42D
SRR7107705,2018-05-09 00:10:50,2018-05-03 18:27:39,128917966,26041429132,128917966,202,10584,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107705.sralite.1,SRX4035942,VN4,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520086,SAMN02485611,simple,9615,Canis lupus familiaris,VN4,,,,,,,no,,,,,NHGRI,SRA699439,,public,6238EE38D1644B31CFEFD4543E5A530C,AA52435DA91287A84BAA4C52E00B5B31
SRR7107706,2018-05-09 00:10:51,2018-05-03 18:36:10,117411711,23717165622,117411711,202,8466,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107706.sralite.1,SRX4035943,VN42,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520087,SAMN02485612,simple,9615,Canis lupus familiaris,VN42,,,,,,,no,,,,,NHGRI,SRA699439,,public,7754B29DB88A11F1B7B03F1204C0FAEF,95C4466C1CA99451BD4C9BF624D08BD5
SRR7107707,2018-05-09 00:10:51,2018-05-03 18:24:54,115928055,23417467110,115928055,202,9185,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107707.sralite.1,SRX4035944,VN59,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520088,SAMN02485613,simple,9615,Canis lupus familiaris,VN59,,,,,,,no,,,,,NHGRI,SRA699439,,public,F19D0AD75A820DD57C46D73A3BA20081,3DD667A339AC1C006E4FDD92D0066CD0
SRR7107708,2018-05-09 00:10:51,2018-05-03 18:07:17,77739409,15703360618,77739409,202,5757,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107708.sralite.1,SRX4035945,VN76,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS520089,SAMN02485614,simple,9615,Canis lupus familiaris,VN76,,,,,,,no,,,,,NHGRI,SRA699439,,public,B36C82B33C725B735402D96012B8DA81,39EF3196F5E28246A08CA0A57661B6F4
SRR7107720,2018-05-09 00:10:51,2018-05-03 19:42:17,202588580,40517716000,202588580,200,15022,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107720.sralite.1,SRX4035957,DQ25,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540593,SAMN02585161,simple,9615,Canis lupus familiaris,DQ25,,,,,female,,no,,,,,NHGRI,SRA699439,,public,4CDB57CC2E91A0BE2D05D73C4DE42985,D4E358DDB0A6713A9F7D8F798DB6A47C
SRR7107721,2018-05-09 00:10:51,2018-05-03 19:29:28,210203199,42040639800,210203199,200,15614,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107721.sralite.1,SRX4035958,DQ28,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540594,SAMN02585162,simple,9615,Canis lupus familiaris,DQ28,,,,,female,,no,,,,,NHGRI,SRA699439,,public,64D1CDCE2B4D920A9E1CC0333FD0E16A,CEE3CAB2F18A396E1F2FF6D28F382FA7
SRR7107722,2018-05-09 00:10:51,2018-05-03 19:22:46,184116548,36823309600,184116548,200,14178,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107722.sralite.1,SRX4035959,DQ29,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540597,SAMN02585163,simple,9615,Canis lupus familiaris,DQ29,,,,,male,,no,,,,,NHGRI,SRA699439,,public,DD99210BEF7B6C8C825C74E215E0CE4D,A45230477860FD92D3967040C44E3252
SRR7107723,2018-05-09 00:10:51,2018-05-03 20:12:34,191990464,38398092800,191990464,200,15498,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107723.sralite.1,SRX4035960,DQ32,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540596,SAMN02585164,simple,9615,Canis lupus familiaris,DQ32,,,,,male,,no,,,,,NHGRI,SRA699439,,public,2A1628C070AB424D27154E06B7EE0EB7,159690455F16A640565126AF51669DE1
SRR7107724,2018-05-09 00:10:51,2018-05-03 19:47:47,201081902,40216380400,201081902,200,14843,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107724.sralite.1,SRX4035961,DQ33,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540598,SAMN02585165,simple,9615,Canis lupus familiaris,DQ33,,,,,female,,no,,,,,NHGRI,SRA699439,,public,D33E9616540CBD1F7884A200CE2CF6B9,C75F85AEB6E5476BE3938E3C9188EF51
SRR7107725,2018-05-09 00:10:51,2018-05-03 19:16:51,168341613,33668322600,168341613,200,12389,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107725.sralite.1,SRX4035962,DQ45,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540599,SAMN02585166,simple,9615,Canis lupus familiaris,DQ45,,,,,female,,no,,,,,NHGRI,SRA699439,,public,F8910EA500D9B6F5C1A2B46EA6D3DA0E,DC73E1F6FBC337D8241A17878BCFBA5C
SRR7107726,2018-05-09 00:10:51,2018-05-03 20:22:58,206645542,41329108400,206645542,200,16019,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107726.sralite.1,SRX4035963,DQ52,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540600,SAMN02585167,simple,9615,Canis lupus familiaris,DQ52,,,,,male,,no,,,,,NHGRI,SRA699439,,public,B5DC5A65F9791E160B2655E5BA8E17C0,60A11EEAB765D87B0A5FDD21338D71CD
SRR7107727,2018-05-09 00:10:51,2018-05-03 19:25:36,161332324,32266464800,161332324,200,12070,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107727.sralite.1,SRX4035964,DQ54,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540601,SAMN02585168,simple,9615,Canis lupus familiaris,DQ54,,,,,male,,no,,,,,NHGRI,SRA699439,,public,C2B2F535183DF91CA62EE4223010892D,EEB5A7F1C65DB6C6516D158AC4291CB1
SRR7107728,2018-05-09 00:10:51,2018-05-03 20:15:14,180169980,36394335960,180169980,202,14084,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107728.sralite.1,SRX4035965,DQ59,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540602,SAMN02585169,simple,9615,Canis lupus familiaris,DQ59,,,,,female,,no,,,,,NHGRI,SRA699439,,public,FB92A64E8F50F59FE901F6D741569C89,C4F612D7A8A38F9D523C3F1567002355
SRR7107729,2018-05-09 00:10:51,2018-05-03 20:16:28,199471207,39894241400,199471207,200,14711,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107729.sralite.1,SRX4035966,DQ60,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540603,SAMN02585170,simple,9615,Canis lupus familiaris,DQ60,,,,,male,,no,,,,,NHGRI,SRA699439,,public,561ABA32110A49B36DB2AF539241B78D,5D9E6A2611C324777BCC5E5FF65F6A28
SRR7107730,2018-05-09 00:10:51,2018-05-03 20:48:14,203196889,40639377800,203196889,200,14548,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107730.sralite.1,SRX4035967,LJ1,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540563,SAMN02585171,simple,9615,Canis lupus familiaris,LJ1,,,,,male,,no,,,,,NHGRI,SRA699439,,public,FC0D786006C99A012D32D8E8F1FEBB7E,5814369DE3B26CDAE6D9F7A70084AAC8
SRR7107731,2018-05-09 00:10:51,2018-05-03 21:01:30,202815944,40563188800,202815944,200,14797,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107731.sralite.1,SRX4035968,LJ12,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540568,SAMN02585172,simple,9615,Canis lupus familiaris,LJ12,,,,,male,,no,,,,,NHGRI,SRA699439,,public,EF469079CD2E994CA1936869B051333B,A0896FFE279357B35D0265B5D93981A9
SRR7107732,2018-05-09 00:10:51,2018-05-03 19:43:33,193705762,38741152400,193705762,200,14107,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107732.sralite.1,SRX4035969,LJ13,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540575,SAMN02585173,simple,9615,Canis lupus familiaris,LJ13,,,,,female,,no,,,,,NHGRI,SRA699439,,public,D020FEAC4327333704F4A303EDB1A5B9,5299B62CB03480C9040154A2B1C21EB4
SRR7107733,2018-05-09 00:10:51,2018-05-03 21:20:39,174003807,34800761400,174003807,200,12495,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107733.sralite.1,SRX4035970,LJ2,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540586,SAMN02585174,simple,9615,Canis lupus familiaris,LJ2,,,,,female,,no,,,,,NHGRI,SRA699439,,public,A5DDE2F88198BCF9DAE15176935D4DB0,81E28C52F936763ABA7CCDFE4F3EB26C
SRR7107734,2018-05-09 00:10:51,2018-05-03 19:47:26,185496761,37099352200,185496761,200,14341,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107734.sralite.1,SRX4035971,LJ6,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540587,SAMN02585175,simple,9615,Canis lupus familiaris,LJ6,,,,,female,,no,,,,,NHGRI,SRA699439,,public,EE4463BB8DE0C77F95D0826441DBEA93,AF33171373F5BBF879BC030C0723A478
SRR7107735,2018-05-09 00:10:51,2018-05-03 20:25:34,191699941,38339988200,191699941,200,14670,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107735.sralite.1,SRX4035972,LJ8,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540588,SAMN02585176,simple,9615,Canis lupus familiaris,LJ8,,,,,female,,no,,,,,NHGRI,SRA699439,,public,786CD74B1097BEEC7DCDF52879B5FE18,58BC20C5BD17D1D72BDCC3D8C5A19A8A
SRR7107736,2018-05-09 00:10:51,2018-05-03 19:53:29,164002524,32800504800,164002524,200,11710,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107736.sralite.1,SRX4035973,WM3,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540589,SAMN02585177,simple,9615,Canis lupus familiaris,WM3,,,,,female,,no,,,,,NHGRI,SRA699439,,public,D71D52CDAD246E0E85860C9297EBF147,C261C3EA6FE83A70ACEF4B498134407E
SRR7107737,2018-05-09 00:10:51,2018-05-03 20:14:51,194805451,38961090200,194805451,200,14668,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107737.sralite.1,SRX4035974,YL1,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540590,SAMN02585178,simple,9615,Canis lupus familiaris,YL1,,,,,male,,no,,,,,NHGRI,SRA699439,,public,A00F4CAA4510C529AB47EF448F8C6047,47B5B634DB3C750449880B810EC34FE0
SRR7107738,2018-05-09 00:10:51,2018-05-03 20:13:00,194731910,38946382000,194731910,200,14485,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107738.sralite.1,SRX4035975,YL5,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540591,SAMN02585179,simple,9615,Canis lupus familiaris,YL5,,,,,male,,no,,,,,NHGRI,SRA699439,,public,DB800965C0DA361670881E772954E669,87A1FA4F5A667D7FC65613F11E1E9B93
SRR7107739,2018-05-09 00:10:51,2018-05-03 20:08:04,186961335,37392267000,186961335,200,13526,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107739.sralite.1,SRX4035976,YL7,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540592,SAMN02585180,simple,9615,Canis lupus familiaris,YL7,,,,,male,,no,,,,,NHGRI,SRA699439,,public,C7BDF0BA8630D908B65B5CFF2C66542C,A237C46500D24E65A2AB2B2F9ABFCD84
SRR7107740,2018-05-09 00:10:51,2018-05-03 20:36:04,204543250,40908650000,204543250,200,15365,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107740.sralite.1,SRX4035977,YJ01,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540533,SAMN02585181,simple,9615,Canis lupus familiaris,YJ01,,,,,male,,no,,,,,NHGRI,SRA699439,,public,680E2D5D92031652ECA4148433A4EE2F,62D9077A04F897101BEC8067F1F62D18
SRR7107741,2018-05-09 00:10:51,2018-05-03 20:05:17,182682428,36536485600,182682428,200,15210,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107741.sralite.1,SRX4035978,YJ03,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540534,SAMN02585182,simple,9615,Canis lupus familiaris,YJ03,,,,,male,,no,,,,,NHGRI,SRA699439,,public,4F44F596E6B53CAE01DBC69DE9B7FDE2,9D454F3A8FA54B100C0F2B906FA9A1E0
SRR7107742,2018-05-09 00:10:51,2018-05-03 20:01:40,178796858,35759371600,178796858,200,14976,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107742.sralite.1,SRX4035979,YJ08,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540535,SAMN02585183,simple,9615,Canis lupus familiaris,YJ08,,,,,female,,no,,,,,NHGRI,SRA699439,,public,7DE4955729939AF23C829F7BD2835585,D146D4AB23C07DA28A8CA2D7EA158F45
SRR7107743,2018-05-09 00:10:51,2018-05-03 20:21:03,181537499,36307499800,181537499,200,15494,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107743.sralite.1,SRX4035980,YJ10,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540536,SAMN02585184,simple,9615,Canis lupus familiaris,YJ10,,,,,male,,no,,,,,NHGRI,SRA699439,,public,FE008614FE5E72EB48B05D400A68951E,9CCD5B56A6BECC06AD75E68ABC99B8CE
SRR7107744,2018-05-09 00:10:51,2018-05-03 20:21:54,175072504,35014500800,175072504,200,14942,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107744.sralite.1,SRX4035981,YJ14,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540537,SAMN02585185,simple,9615,Canis lupus familiaris,YJ14,,,,,female,,no,,,,,NHGRI,SRA699439,,public,BCAECC34965B0171FB47F90DE389D15E,EA29301316608CA9525A23E8DF5AED29
SRR7107745,2018-05-09 00:10:51,2018-05-03 19:58:00,190383130,38076626000,190383130,200,15394,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107745.sralite.1,SRX4035982,YJ15,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540538,SAMN02585186,simple,9615,Canis lupus familiaris,YJ15,,,,,female,,no,,,,,NHGRI,SRA699439,,public,BA1C958EB2E3C3E8FB6133D0DDBD7F4B,B8E516197369787241DBC8353E52747F
SRR7107746,2018-05-09 00:10:51,2018-05-03 20:38:15,184698014,36939602800,184698014,200,15560,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107746.sralite.1,SRX4035983,YJ16,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540543,SAMN02585187,simple,9615,Canis lupus familiaris,YJ16,,,,,male,,no,,,,,NHGRI,SRA699439,,public,11938C750D2280BBD30E68B5C93F3405,50BD8DFDB741A08C500446EB2D706CA8
SRR7107747,2018-05-09 00:10:51,2018-05-03 20:15:52,189042176,37808435200,189042176,200,15639,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107747.sralite.1,SRX4035984,YJ17,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540544,SAMN02585188,simple,9615,Canis lupus familiaris,YJ17,,,,,male,,no,,,,,NHGRI,SRA699439,,public,D847C89CFE82D4514B23468C2FF12F71,4A828FAF746277ACAFC32089996F5897
SRR7107748,2018-05-09 00:10:51,2018-05-03 20:03:31,188900228,37780045600,188900228,200,15311,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107748.sralite.1,SRX4035985,YJ21,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540545,SAMN02585189,simple,9615,Canis lupus familiaris,YJ21,,,,,female,,no,,,,,NHGRI,SRA699439,,public,CDCE1037272B9B6DE52536ECACBA0F21,171D0A3812C8B30B6110BE5ED9C17211
SRR7107749,2018-05-10 00:06:32,2018-05-03 23:22:57,197213246,39442649200,197213246,200,16031,GCF_000002285.3,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos12/sra-pub-zq-1214/SRR007/107/SRR7107749.sralite.1,SRX4035986,YJ26,WGS,unspecified,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP144493,PRJNA448733,,448733,SRS540546,SAMN02585190,simple,9615,Canis lupus familiaris,YJ26,,,,,female,,no,,,,,NHGRI,SRA699439,,public,6CBE1C35770FC02B143388AE27BC42AF,45EDB4FE9E75A88E4B082EF7CF5A026B
